risk_id,country_id,year,growth_category,inflation_risk,unemployment_risk
3211,2010_MOZ,2010,High,High,Medium
3212,2011_MOZ,2011,High,High,High
3213,2012_MOZ,2012,High,Low,Medium
3214,2013_MOZ,2013,High,Low,High
3215,2014_MOZ,2014,High,Low,Medium
3216,2015_MOZ,2015,High,Low,Medium
3217,2016_MOZ,2016,Moderate,High,Medium
3218,2017_MOZ,2017,Low,High,High
3219,2018_MOZ,2018,Moderate,Low,Medium
3220,2019_MOZ,2019,Low,Low,High
3221,2020_MOZ,2020,Negative,Low,High
3222,2021_MOZ,2021,Low,Medium,Medium
3223,2022_MOZ,2022,Moderate,High,Medium
3224,2023_MOZ,2023,Moderate,Medium,Medium
3225,2024_MOZ,2024,Low,Low,Medium
3226,2000_MMR,2000,High,Low,Low
3227,2001_MMR,2001,High,High,Medium
3228,2002_MMR,2002,High,High,Medium
3229,2003_MMR,2003,High,High,Medium
3230,2004_MMR,2004,High,Low,Low
3231,2005_MMR,2005,High,Medium,Low
3232,2006_MMR,2006,High,High,Medium
3233,2007_MMR,2007,High,High,Medium
3234,2008_MMR,2008,High,High,Medium
3235,2009_MMR,2009,High,Low,Medium
3236,2010_MMR,2010,High,Medium,Medium
3237,2011_MMR,2011,Moderate,Medium,High
3238,2012_MMR,2012,High,Low,Medium
3239,2013_MMR,2013,High,Medium,Medium
3240,2014_MMR,2014,High,Low,Medium
3241,2015_MMR,2015,High,Medium,Medium
3242,2016_MMR,2016,Moderate,Medium,High
3243,2017_MMR,2017,High,Low,High
3244,2018_MMR,2018,High,Medium,Medium
3245,2019_MMR,2019,High,Medium,Medium
3246,2020_MMR,2020,Negative,High,High
3247,2021_MMR,2021,Negative,High,High
3248,2022_MMR,2022,Moderate,High,High
3249,2023_MMR,2023,Low,High,High
3250,2024_MMR,2024,Negative,High,High
3251,2000_NAM,2000,Moderate,High,Medium
3252,2001_NAM,2001,Low,High,High
3253,2002_NAM,2002,Moderate,High,High
3254,2003_NAM,2003,Moderate,Medium,Medium
3255,2004_NAM,2004,High,Low,Medium
3256,2005_NAM,2005,Low,Low,High
3257,2006_NAM,2006,High,Low,Medium
3258,2007_NAM,2007,Moderate,Medium,Medium
3259,2008_NAM,2008,Low,Medium,High
3260,2009_NAM,2009,Low,Medium,High
3261,2010_NAM,2010,High,Low,Medium
3262,2011_NAM,2011,Moderate,Medium,Medium
3263,2012_NAM,2012,Moderate,Medium,High
3264,2013_NAM,2013,Moderate,Medium,Medium
3265,2014_NAM,2014,High,Medium,High
3266,2015_NAM,2015,Moderate,Low,Medium
3267,2016_NAM,2016,Low,Medium,High
3268,2017_NAM,2017,Negative,Medium,High
3269,2018_NAM,2018,Low,Low,High
3270,2019_NAM,2019,Negative,Low,High
3271,2020_NAM,2020,Negative,Low,High
3272,2021_NAM,2021,Moderate,Low,High
3273,2022_NAM,2022,Moderate,Medium,Medium
3274,2023_NAM,2023,Moderate,Medium,Medium
3275,2024_NAM,2024,Moderate,Low,High
3276,2000_NRU,2000,Negative,High,High
3277,2001_NRU,2001,Negative,High,High
3278,2002_NRU,2002,Negative,High,High
3279,2003_NRU,2003,Low,High,High
3280,2004_NRU,2004,Negative,High,High
3281,2005_NRU,2005,Low,High,High
3282,2006_NRU,2006,High,High,Medium
3283,2007_NRU,2007,Negative,High,High
3284,2008_NRU,2008,High,High,Low
3285,2009_NRU,2009,Negative,High,High
3286,2010_NRU,2010,Low,High,High
3287,2011_NRU,2011,High,Low,Medium
3288,2012_NRU,2012,High,Low,Low
3289,2013_NRU,2013,Moderate,High,High
3290,2014_NRU,2014,High,High,Medium
3291,2015_NRU,2015,Moderate,High,High
3292,2016_NRU,2016,Moderate,High,High
3293,2017_NRU,2017,Negative,High,High
3294,2018_NRU,2018,Negative,High,High
3295,2019_NRU,2019,High,High,Medium
3296,2020_NRU,2020,Low,High,High
3297,2021_NRU,2021,High,High,Medium
3298,2022_NRU,2022,Low,High,High
3299,2023_NRU,2023,Low,High,High
3300,2024_NRU,2024,Low,High,High
3301,2000_NPL,2000,High,Low,Medium
3302,2001_NPL,2001,Moderate,Low,Medium
3303,2002_NPL,2002,Low,Low,High
3304,2003_NPL,2003,Moderate,Medium,Medium
3305,2004_NPL,2004,Moderate,Low,High
3306,2005_NPL,2005,Moderate,Medium,Medium
3307,2006_NPL,2006,Moderate,Medium,Medium
3308,2007_NPL,2007,Moderate,Low,High
3309,2008_NPL,2008,High,Medium,Medium
3310,2009_NPL,2009,Moderate,High,High
3311,2010_NPL,2010,Moderate,Medium,Medium
3312,2011_NPL,2011,Moderate,Medium,High
3313,2012_NPL,2012,Moderate,Medium,Medium
3314,2013_NPL,2013,Moderate,Medium,High
3315,2014_NPL,2014,High,Medium,Medium
3316,2015_NPL,2015,Moderate,Medium,High
3317,2016_NPL,2016,Low,Medium,High
3318,2017_NPL,2017,High,Low,Medium
3319,2018_NPL,2018,High,Low,Medium
3320,2019_NPL,2019,High,Medium,Medium
3321,2020_NPL,2020,Negative,Medium,High
3322,2021_NPL,2021,Moderate,Low,Medium
3323,2022_NPL,2022,Moderate,Medium,Medium
3324,2023_NPL,2023,Low,Medium,Medium
3325,2024_NPL,2024,Moderate,Low,High
3326,2000_NLD,2000,Moderate,Low,High
3327,2001_NLD,2001,Low,Low,High
3328,2002_NLD,2002,Low,Low,High
3329,2003_NLD,2003,Low,Low,High
3330,2004_NLD,2004,Low,Low,High
3331,2005_NLD,2005,Low,Low,High
3332,2006_NLD,2006,Moderate,Low,Medium
3333,2007_NLD,2007,Moderate,Low,Medium
3334,2008_NLD,2008,Low,Low,High
3335,2009_NLD,2009,Negative,Low,High
3336,2010_NLD,2010,Low,Low,High
3337,2011_NLD,2011,Low,Low,High
3338,2012_NLD,2012,Negative,Low,High
3339,2013_NLD,2013,Negative,Low,High
3340,2014_NLD,2014,Low,Low,High
3341,2015_NLD,2015,Low,Low,Medium
3342,2016_NLD,2016,Low,Low,High
3343,2017_NLD,2017,Low,Low,Medium
3344,2018_NLD,2018,Low,Low,High
3345,2019_NLD,2019,Low,Low,Medium
3346,2020_NLD,2020,Negative,Low,High
3347,2021_NLD,2021,High,Low,Medium
3348,2022_NLD,2022,Moderate,High,High
3349,2023_NLD,2023,Negative,Low,High
3350,2024_NLD,2024,Low,Low,High
3351,2000_NCL,2000,Low,High,High
3352,2011_NCL,2011,High,Low,High
3353,2012_NCL,2012,High,Low,Medium
3354,2013_NCL,2013,High,Low,Medium
3355,2014_NCL,2014,High,Low,Medium
3356,2015_NCL,2015,High,Low,Medium
3357,2016_NCL,2016,High,Low,Medium
3358,2018_NCL,2018,Low,High,High
3359,2019_NCL,2019,Negative,High,High
3360,2020_NCL,2020,Negative,High,High
3361,2021_NCL,2021,Negative,High,High
3362,2022_NCL,2022,Moderate,High,Medium
3363,2023_NCL,2023,Low,High,High
3364,2024_NCL,2024,Negative,High,High
3365,2000_NZL,2000,Low,Low,Medium
3366,2001_NZL,2001,Moderate,Low,Medium
3367,2002_NZL,2002,Moderate,Low,High
3368,2003_NZL,2003,Moderate,Low,High
3369,2004_NZL,2004,Moderate,Low,High
3370,2005_NZL,2005,Moderate,Low,Medium
3371,2006_NZL,2006,Low,Low,Medium
3372,2007_NZL,2007,Moderate,Low,Medium
3373,2008_NZL,2008,Negative,Low,High
3374,2009_NZL,2009,Negative,Low,High
3375,2010_NZL,2010,Low,Low,High
3376,2011_NZL,2011,Low,Low,Medium
3377,2012_NZL,2012,Low,Low,Medium
3378,2013_NZL,2013,Low,Low,Medium
3379,2014_NZL,2014,Moderate,Low,Medium
3380,2015_NZL,2015,Moderate,Low,High
3381,2016_NZL,2016,Moderate,Low,Medium
3382,2017_NZL,2017,Moderate,Low,Medium
3383,2018_NZL,2018,Moderate,Low,High
3384,2019_NZL,2019,Low,Low,High
3385,2020_NZL,2020,Negative,Low,High
3386,2021_NZL,2021,Moderate,Low,Medium
3387,2022_NZL,2022,Moderate,Medium,High
3388,2023_NZL,2023,Low,Medium,High
3389,2024_NZL,2024,Low,Low,High
3390,2000_NIC,2000,Moderate,Medium,Medium
3391,2001_NIC,2001,Low,Medium,Medium
3392,2002_NIC,2002,Low,Low,High
3393,2003_NIC,2003,Low,Medium,Medium
3394,2004_NIC,2004,Moderate,Medium,High
3395,2005_NIC,2005,Moderate,Medium,High
3396,2006_NIC,2006,Moderate,Medium,Medium
3397,2007_NIC,2007,Moderate,High,Medium
3398,2008_NIC,2008,Moderate,High,Medium
3399,2009_NIC,2009,Negative,Low,High
3400,2010_NIC,2010,Moderate,Medium,Medium
3401,2011_NIC,2011,High,Medium,Medium
3402,2012_NIC,2012,High,Medium,Medium
3403,2013_NIC,2013,Moderate,Medium,Medium
3404,2014_NIC,2014,Moderate,Medium,Medium
3405,2015_NIC,2015,Moderate,Low,High
3406,2016_NIC,2016,Moderate,Low,High
3407,2017_NIC,2017,Moderate,Low,Medium
3408,2018_NIC,2018,Negative,Low,High
3409,2019_NIC,2019,Negative,Medium,High
3410,2020_NIC,2020,Negative,Low,High
3411,2021_NIC,2021,High,Low,Medium
3412,2022_NIC,2022,Moderate,High,Medium
3413,2023_NIC,2023,Moderate,Medium,High
3414,2024_NIC,2024,Moderate,Low,Medium
3415,2000_NER,2000,Negative,Low,High
3416,2001_NER,2001,High,Low,Medium
3417,2002_NER,2002,Moderate,Low,High
3418,2003_NER,2003,Low,Low,Medium
3419,2004_NER,2004,Low,Low,High
3420,2005_NER,2005,High,Medium,Medium
3421,2006_NER,2006,Moderate,Low,Medium
3422,2007_NER,2007,Moderate,Low,Medium
3423,2008_NER,2008,High,High,Medium
3424,2009_NER,2009,Low,Low,Medium
3425,2010_NER,2010,High,Low,Medium
3426,2011_NER,2011,Low,Low,High
3427,2012_NER,2012,High,Low,Medium
3428,2013_NER,2013,Moderate,Low,High
3429,2014_NER,2014,High,Low,Medium
3430,2015_NER,2015,Moderate,Low,Medium
3431,2016_NER,2016,Moderate,Low,Medium
3432,2017_NER,2017,Moderate,Low,Medium
3433,2018_NER,2018,High,Low,Medium
3434,2019_NER,2019,Moderate,Low,Medium
3435,2020_NER,2020,Moderate,Low,Medium
3436,2021_NER,2021,Low,Low,High
3437,2022_NER,2022,High,Low,Medium
3438,2023_NER,2023,Low,Low,High
3439,2024_NER,2024,High,Medium,Medium
3440,2000_NGA,2000,Moderate,Medium,Medium
3441,2001_NGA,2001,Moderate,High,High
3442,2002_NGA,2002,High,High,Low
3443,2003_NGA,2003,High,High,Medium
3444,2004_NGA,2004,High,High,Medium
3445,2005_NGA,2005,High,High,High
3446,2006_NGA,2006,High,Medium,Medium
3447,2007_NGA,2007,High,Medium,High
3448,2008_NGA,2008,High,High,Medium
3449,2009_NGA,2009,High,High,Medium
3450,2010_NGA,2010,High,High,Medium
3451,2011_NGA,2011,Moderate,High,Medium
3452,2012_NGA,2012,Moderate,High,High
3453,2013_NGA,2013,High,Medium,High
3454,2014_NGA,2014,High,Medium,Medium
3455,2015_NGA,2015,Low,Medium,High
3456,2016_NGA,2016,Negative,High,High
3457,2017_NGA,2017,Low,High,High
3458,2018_NGA,2018,Low,High,High
3459,2019_NGA,2019,Low,High,Medium
3460,2020_NGA,2020,Negative,High,High
3461,2021_NGA,2021,Low,High,High
3462,2022_NGA,2022,Moderate,High,Medium
3463,2023_NGA,2023,Moderate,High,Medium
3464,2024_NGA,2024,Moderate,High,High
3465,2000_MKD,2000,Moderate,Medium,Medium
3466,2001_MKD,2001,Negative,Medium,High
3467,2002_MKD,2002,Low,Low,High
3468,2003_MKD,2003,Low,Low,High
3469,2004_MKD,2004,Moderate,Low,High
3470,2005_MKD,2005,Moderate,Low,Medium
3471,2006_MKD,2006,Moderate,Low,Medium
3472,2007_MKD,2007,High,Low,Medium
3473,2008_MKD,2008,Moderate,Medium,High
3474,2009_MKD,2009,Negative,Low,High
3475,2010_MKD,2010,Moderate,Low,High
3476,2011_MKD,2011,Low,Low,High
3477,2012_MKD,2012,Negative,Low,High
3478,2013_MKD,2013,Low,Low,High
3479,2014_MKD,2014,Moderate,Low,Medium
3480,2015_MKD,2015,Moderate,Low,Medium
3481,2016_MKD,2016,Low,Low,High
3482,2017_MKD,2017,Low,Low,High
3483,2018_MKD,2018,Low,Low,High
3484,2019_MKD,2019,Moderate,Low,Medium
3485,2020_MKD,2020,Negative,Low,High
3486,2021_MKD,2021,Moderate,Low,Medium
3487,2022_MKD,2022,Low,High,High
3488,2023_MKD,2023,Low,Medium,High
3489,2024_MKD,2024,Low,Low,High
3490,2003_MNP,2003,Low,High,High
3491,2004_MNP,2004,Negative,High,High
3492,2005_MNP,2005,Negative,High,High
3493,2006_MNP,2006,Negative,High,High
3494,2007_MNP,2007,Negative,High,High
3495,2008_MNP,2008,Negative,High,High
3496,2009_MNP,2009,Negative,High,High
3497,2010_MNP,2010,Low,High,High
3498,2011_MNP,2011,Negative,High,High
3499,2012_MNP,2012,Low,High,High
3500,2013_MNP,2013,Low,High,Medium
3501,2014_MNP,2014,Moderate,High,Medium
3502,2015_MNP,2015,Moderate,High,High
3503,2016_MNP,2016,High,High,Low
3504,2017_MNP,2017,High,High,Low
3505,2018_MNP,2018,Negative,High,High
3506,2019_MNP,2019,Negative,High,High
3507,2020_MNP,2020,Negative,High,High
3508,2021_MNP,2021,Moderate,High,Medium
3509,2022_MNP,2022,High,High,Low
3510,2000_NOR,2000,Moderate,Low,High
3511,2001_NOR,2001,Low,Low,Medium
3512,2002_NOR,2002,Low,Low,High
3513,2003_NOR,2003,Low,Low,High
3514,2004_NOR,2004,Moderate,Low,High
3515,2005_NOR,2005,Low,Low,High
3516,2006_NOR,2006,Low,Low,High
3517,2007_NOR,2007,Low,Low,Medium
3518,2008_NOR,2008,Low,Low,High
3519,2009_NOR,2009,Negative,Low,High
3520,2010_NOR,2010,Low,Low,High
3521,2011_NOR,2011,Low,Low,High
3522,2012_NOR,2012,Low,Low,Medium
3523,2013_NOR,2013,Low,Low,High
3524,2014_NOR,2014,Low,Low,High
3525,2015_NOR,2015,Low,Low,Medium
3526,2016_NOR,2016,Low,Low,High
3527,2017_NOR,2017,Low,Low,High
3528,2018_NOR,2018,Low,Low,High
3529,2019_NOR,2019,Low,Low,High
3530,2020_NOR,2020,Negative,Low,High
3531,2021_NOR,2021,Moderate,Low,High
3532,2022_NOR,2022,Moderate,Medium,Medium
3533,2023_NOR,2023,Low,Medium,High
3534,2024_NOR,2024,Low,Low,High
3535,2000_OMN,2000,High,High,Medium
3536,2001_OMN,2001,Moderate,Low,Medium
3537,2002_OMN,2002,Negative,Low,High
3538,2003_OMN,2003,Negative,Low,High
3539,2004_OMN,2004,Low,Low,Medium
3540,2005_OMN,2005,Low,Low,Medium
3541,2006_OMN,2006,Moderate,Low,High
3542,2007_OMN,2007,Moderate,Medium,High
3543,2008_OMN,2008,High,High,Medium
3544,2009_OMN,2009,Moderate,Low,Medium
3545,2010_OMN,2010,Low,Low,High
3546,2011_OMN,2011,Low,Low,Medium
3547,2012_OMN,2012,High,Low,Medium
3548,2013_OMN,2013,Moderate,Low,High
3549,2014_OMN,2014,Low,Low,High
3550,2015_OMN,2015,Moderate,Low,High
3551,2016_OMN,2016,Moderate,Low,Medium
3552,2017_OMN,2017,Low,Low,High
3553,2018_OMN,2018,Low,Low,Medium
3554,2019_OMN,2019,Negative,Low,High
3555,2020_OMN,2020,Negative,Low,High
3556,2021_OMN,2021,Low,Low,Medium
3557,2022_OMN,2022,High,Low,Medium
3558,2023_OMN,2023,Low,Low,High
3559,2024_OMN,2024,Low,Low,Medium
3560,2000_PAK,2000,Moderate,Low,Medium
3561,2001_PAK,2001,Moderate,Low,High
3562,2002_PAK,2002,Low,Low,High
3563,2003_PAK,2003,Moderate,Low,Medium
3564,2004_PAK,2004,High,Medium,High
3565,2005_PAK,2005,High,Medium,Medium
3566,2006_PAK,2006,High,Medium,Medium
3567,2007_PAK,2007,Moderate,Medium,Medium
3568,2008_PAK,2008,Low,High,High
3569,2009_PAK,2009,Moderate,High,Medium
3570,2010_PAK,2010,Low,High,High
3571,2011_PAK,2011,Low,High,Medium
3572,2012_PAK,2012,Moderate,Medium,Medium
3573,2013_PAK,2013,Moderate,Medium,Medium
3574,2014_PAK,2014,Moderate,Medium,High
3575,2015_PAK,2015,Moderate,Low,Medium
3576,2016_PAK,2016,High,Low,High
3577,2017_PAK,2017,Moderate,Low,Medium
3578,2018_PAK,2018,High,Medium,High
3579,2019_PAK,2019,Low,High,High
3580,2020_PAK,2020,Negative,Medium,High
3581,2021_PAK,2021,High,Medium,Medium
3582,2022_PAK,2022,Moderate,High,High
3583,2023_PAK,2023,Negative,High,High
3584,2024_PAK,2024,Moderate,High,High
3585,2000_PLW,2000,Negative,High,High
3586,2001_PLW,2001,High,High,Medium
3587,2002_PLW,2002,Moderate,Low,Medium
3588,2003_PLW,2003,Negative,Low,High
3589,2004_PLW,2004,Moderate,Low,Medium
3590,2005_PLW,2005,Low,Low,Medium
3591,2006_PLW,2006,Low,Low,High
3592,2007_PLW,2007,Low,Low,High
3593,2008_PLW,2008,Negative,High,High
3594,2009_PLW,2009,Negative,Low,High
3595,2010_PLW,2010,Negative,Low,High
3596,2011_PLW,2011,Moderate,Low,High
3597,2012_PLW,2012,Low,Low,High
3598,2013_PLW,2013,Negative,Low,High
3599,2014_PLW,2014,Moderate,Low,Medium
3600,2015_PLW,2015,High,Low,Medium
3601,2016_PLW,2016,Low,Low,High
3602,2017_PLW,2017,Negative,Low,High
3603,2018_PLW,2018,Negative,Low,High
3604,2019_PLW,2019,Negative,Low,High
3605,2020_PLW,2020,Negative,Low,High
3606,2021_PLW,2021,Negative,Low,High
3607,2022_PLW,2022,Low,High,High
3608,2023_PLW,2023,Low,High,Medium
3609,2024_PLW,2024,High,Low,Medium
3610,2000_PAN,2000,Moderate,Low,High
3611,2001_PAN,2001,Low,Low,Medium
3612,2002_PAN,2002,Low,Low,Medium
3613,2003_PAN,2003,Moderate,Low,Medium
3614,2004_PAN,2004,High,Low,Medium
3615,2005_PAN,2005,High,Low,Medium
3616,2006_PAN,2006,High,Low,Medium
3617,2007_PAN,2007,High,Low,Medium
3618,2008_PAN,2008,High,Medium,Low
3619,2009_PAN,2009,Low,Low,Medium
3620,2010_PAN,2010,High,Low,Medium
3621,2011_PAN,2011,High,Medium,Medium
3622,2012_PAN,2012,High,Medium,Medium
3623,2013_PAN,2013,High,Low,Medium
3624,2014_PAN,2014,Moderate,Low,Medium
3625,2015_PAN,2015,Moderate,Low,High
3626,2016_PAN,2016,Moderate,Low,High
3627,2017_PAN,2017,Moderate,Low,Medium
3628,2018_PAN,2018,Moderate,Low,Medium
3629,2019_PAN,2019,Moderate,Low,High
3630,2020_PAN,2020,Negative,Low,High
3631,2021_PAN,2021,High,Low,Low
3632,2022_PAN,2022,High,Low,Medium
3633,2023_PAN,2023,High,Low,Medium
3634,2024_PAN,2024,Low,Low,High
3635,2000_PNG,2000,Negative,High,High
3636,2001_PNG,2001,Negative,Medium,High
3637,2002_PNG,2002,Negative,High,High
3638,2003_PNG,2003,Low,High,Medium
3639,2004_PNG,2004,Low,Low,High
3640,2005_PNG,2005,High,Low,Medium
3641,2006_PNG,2006,Moderate,Low,Medium
3642,2007_PNG,2007,High,Low,Medium
3643,2008_PNG,2008,Negative,High,High
3644,2009_PNG,2009,High,Medium,Medium
3645,2010_PNG,2010,High,Medium,Medium
3646,2011_PNG,2011,Low,Low,High
3647,2012_PNG,2012,Moderate,Low,Medium
3648,2013_PNG,2013,Moderate,Low,Medium
3649,2014_PNG,2014,High,Medium,Low
3650,2015_PNG,2015,High,Medium,High
3651,2016_PNG,2016,Moderate,Medium,Medium
3652,2017_PNG,2017,Moderate,Medium,Medium
3653,2018_PNG,2018,Negative,Low,High
3654,2019_PNG,2019,Moderate,Low,Medium
3655,2020_PNG,2020,Negative,Low,High
3656,2021_PNG,2021,Negative,Low,High
3657,2022_PNG,2022,Moderate,Medium,Medium
3658,2023_PNG,2023,Moderate,Low,Medium
3659,2024_PNG,2024,Moderate,Low,High
3660,2000_PRY,2000,Negative,Medium,High
3661,2001_PRY,2001,Negative,Medium,High
3662,2002_PRY,2002,Negative,High,High
3663,2003_PRY,2003,Moderate,High,High
3664,2004_PRY,2004,Moderate,Low,Medium
3665,2005_PRY,2005,Low,Medium,High
3666,2006_PRY,2006,Moderate,Medium,High
3667,2007_PRY,2007,Moderate,Medium,High
3668,2008_PRY,2008,High,High,Medium
3669,2009_PRY,2009,Negative,Low,High
3670,2010_PRY,2010,High,Low,Low
3671,2011_PRY,2011,Moderate,Medium,Medium
3672,2012_PRY,2012,Negative,Low,High
3673,2013_PRY,2013,High,Low,Medium
3674,2014_PRY,2014,Moderate,Medium,High
3675,2015_PRY,2015,Low,Low,Medium
3676,2016_PRY,2016,Moderate,Low,Medium
3677,2017_PRY,2017,Moderate,Low,High
3678,2018_PRY,2018,Moderate,Low,Medium
3679,2019_PRY,2019,Negative,Low,High
3680,2020_PRY,2020,Negative,Low,High
3681,2021_PRY,2021,Moderate,Low,Medium
3682,2022_PRY,2022,Low,Medium,High
3683,2023_PRY,2023,Moderate,Low,Medium
3684,2024_PRY,2024,Moderate,Low,High
3685,2000_PER,2000,Low,Low,Medium
3686,2001_PER,2001,Low,Low,High
3687,2002_PER,2002,Moderate,Low,High
3688,2003_PER,2003,Moderate,Low,Medium
3689,2004_PER,2004,Moderate,Low,Medium
3690,2005_PER,2005,High,Low,Medium
3691,2006_PER,2006,High,Low,Medium
3692,2007_PER,2007,High,Low,Medium
3693,2008_PER,2008,High,Medium,Medium
3694,2009_PER,2009,Low,Low,High
3695,2010_PER,2010,High,Low,Medium
3696,2011_PER,2011,High,Low,Medium
3697,2012_PER,2012,High,Low,Medium
3698,2013_PER,2013,Moderate,Low,High
3699,2014_PER,2014,Low,Low,High
3700,2015_PER,2015,Moderate,Low,High
3701,2016_PER,2016,Moderate,Low,Medium
3702,2017_PER,2017,Low,Low,High
3703,2018_PER,2018,Moderate,Low,High
3704,2019_PER,2019,Low,Low,Medium
3705,2020_PER,2020,Negative,Low,High
3706,2021_PER,2021,High,Low,Medium
3707,2022_PER,2022,Low,Medium,High
3708,2023_PER,2023,Negative,Medium,High
3709,2024_PER,2024,Moderate,Low,Medium
3710,2000_PHL,2000,Moderate,Low,Medium
3711,2001_PHL,2001,Moderate,Medium,Medium
3712,2002_PHL,2002,Moderate,Low,Medium
3713,2003_PHL,2003,Moderate,Low,Medium
3714,2004_PHL,2004,High,Low,Medium
3715,2005_PHL,2005,Moderate,Medium,High
3716,2006_PHL,2006,Moderate,Medium,Medium
3717,2007_PHL,2007,High,Low,Medium
3718,2008_PHL,2008,Moderate,Medium,Medium
3719,2009_PHL,2009,Low,Low,High
3720,2010_PHL,2010,High,Low,Medium
3721,2011_PHL,2011,Moderate,Low,High
3722,2012_PHL,2012,High,Low,Medium
3723,2013_PHL,2013,High,Low,High
3724,2014_PHL,2014,High,Low,High
3725,2015_PHL,2015,High,Low,Medium
3726,2016_PHL,2016,High,Low,Medium
3727,2017_PHL,2017,High,Low,Medium
3728,2018_PHL,2018,High,Medium,High
3729,2019_PHL,2019,High,Low,Medium
3730,2020_PHL,2020,Negative,Low,High
3731,2021_PHL,2021,Moderate,Low,Medium
3732,2022_PHL,2022,High,Medium,Medium
3733,2023_PHL,2023,Moderate,Medium,High
3734,2024_PHL,2024,Moderate,Low,Medium
3735,2000_POL,2000,Moderate,Medium,High
3736,2001_POL,2001,Low,Medium,Medium
3737,2002_POL,2002,Low,Low,Medium
3738,2003_POL,2003,Moderate,Low,Medium
3739,2004_POL,2004,Moderate,Low,Medium
3740,2005_POL,2005,Moderate,Low,High
3741,2006_POL,2006,High,Low,Medium
3742,2007_POL,2007,High,Low,Medium
3743,2008_POL,2008,Moderate,Low,High
3744,2009_POL,2009,Low,Low,Medium
3745,2010_POL,2010,Moderate,Low,Medium
3746,2011_POL,2011,Moderate,Low,Medium
3747,2012_POL,2012,Low,Low,High
3748,2013_POL,2013,Low,Low,High
3749,2014_POL,2014,Moderate,Low,Medium
3750,2015_POL,2015,Moderate,Low,High
3751,2016_POL,2016,Moderate,Low,Medium
3752,2017_POL,2017,Moderate,Low,Medium
3753,2018_POL,2018,High,Low,Medium
3754,2019_POL,2019,Moderate,Low,Medium
3755,2020_POL,2020,Negative,Low,High
3756,2021_POL,2021,High,Medium,Medium
3757,2022_POL,2022,Moderate,High,High
3758,2023_POL,2023,Low,High,High
3759,2024_POL,2024,Moderate,Low,High
3760,2000_PRT,2000,Moderate,Low,High
3761,2001_PRT,2001,Low,Low,High
3762,2002_PRT,2002,Low,Low,High
3763,2003_PRT,2003,Negative,Low,High
3764,2004_PRT,2004,Low,Low,High
3765,2005_PRT,2005,Low,Low,Medium
3766,2006_PRT,2006,Low,Low,High
3767,2007_PRT,2007,Low,Low,High
3768,2008_PRT,2008,Low,Low,High
3769,2009_PRT,2009,Negative,Low,High
3770,2010_PRT,2010,Low,Low,High
3771,2011_PRT,2011,Negative,Low,High
3772,2012_PRT,2012,Negative,Low,High
3773,2013_PRT,2013,Negative,Low,High
3774,2014_PRT,2014,Low,Low,High
3775,2015_PRT,2015,Low,Low,High
3776,2016_PRT,2016,Low,Low,Medium
3777,2017_PRT,2017,Moderate,Low,High
3778,2018_PRT,2018,Low,Low,Medium
3779,2019_PRT,2019,Low,Low,High
3780,2020_PRT,2020,Negative,Low,High
3781,2021_PRT,2021,Moderate,Low,Medium
3782,2022_PRT,2022,High,Medium,High
3783,2023_PRT,2023,Moderate,Low,Medium
3784,2024_PRT,2024,Low,Low,High
3785,2000_PRI,2000,Moderate,High,Medium
3786,2001_PRI,2001,High,High,Medium
3787,2002_PRI,2002,Low,High,High
3788,2003_PRI,2003,Low,High,High
3789,2004_PRI,2004,High,High,Medium
3790,2005_PRI,2005,Negative,High,High
