record_id,country_id,year,gdp_growth_percent,inflation_percent,unemployment_rate_percent,gdp_total_usd,gdp_per_capita,population
3185,2009_MAR,2009,3.745769401,0.971862999,9.4,2.36111E+12,38106.82,61960206
3186,2010_MAR,2010,3.499557094,0.993557401,10.24,2.44373E+12,38510.08,63457017
3187,2011_MAR,2011,5.524645233,0.90692491,10.49,2.57874E+12,40125.99,64266147
3188,2012_MAR,2012,3.062343685,1.287122401,11.16,2.65771E+12,40280.16,65980691
3189,2013_MAR,2013,4.122212869,1.880654667,10.2,2.76727E+12,41683.23,66388063
3190,2014_MAR,2014,2.71924408,0.442310054,9.19,2.84252E+12,41809.82,67986846
3191,2015_MAR,2015,4.344582976,1.557907113,11.36,2.96601E+12,43163.71,68715445
3192,2016_MAR,2016,0.521185506,1.635311143,12.75,2.98147E+12,43151.21,69093589
3193,2017_MAR,2017,5.057898162,0.754663249,9.26,3.13227E+12,44582.79,70257424
3194,2018_MAR,2018,3.06564133,1.803916711,11.74,3.2283E+12,45712.86,70621176
3195,2019_MAR,2019,2.890974761,0.303386037,10.72,3.32163E+12,46385.22,71609563
3196,2020_MAR,2020,-7.178207442,0.705968661,16.4,3.08319E+12,42131.54,73180141
3197,2021_MAR,2021,8.154738898,1.40195884,8.05,3.33462E+12,44287.37,75295011
3198,2022_MAR,2022,1.812692422,6.657042028,12.91,3.39506E+12,44424.12,76423908
3199,2023_MAR,2023,3.65564411,6.091141525,9.36,3.51918E+12,45098.65,78032842
3200,2024_MAR,2024,3.79336516,0.985256592,11.47,3.65267E+12,46430.46,78669715
3201,2000_MOZ,2000,0.766234956,,12.26,7.79896E+11,5123.85,152209034
3202,2001_MOZ,2001,12.85168202,,4.37,8.80126E+11,5686.98,154761642
3203,2002_MOZ,2002,9.668505347,,5.41,9.65221E+11,6114.28,157863401
3204,2003_MOZ,2003,7.217700866,,8.58,1.03489E+12,6456.59,160284009
3205,2004_MOZ,2004,8.204704948,,8.89,1.1198E+12,6876.98,162832713
3206,2005_MOZ,2005,6.31202378,6.427552781,9.93,1.19048E+12,7127.88,167017208
3207,2006_MOZ,2006,9.910677568,13.24508791,5.82,1.30846E+12,7787.81,168014355
3208,2007_MOZ,2007,7.649353938,8.489486755,9.91,1.40855E+12,8231.93,171108371
3209,2008_MOZ,2008,6.878029426,14.5028053,9.93,1.50543E+12,8576.23,175535615
3210,2009_MOZ,2009,5.928971875,3.788613309,8.75,1.59469E+12,8971.84,177743889
3211,2010_MOZ,2010,6.679729357,12.42554217,7.29,1.70121E+12,9413.3,180724236
3212,2011_MOZ,2011,7.134058423,11.16660561,10.22,1.82258E+12,10026.93,181768226
3213,2012_MOZ,2012,7.994503161,2.60245457,6.96,1.96828E+12,10710.52,183770915
3214,2013_MOZ,2013,6.571413897,4.261352509,10.43,2.09763E+12,11334.06,185072836
3215,2014_MOZ,2014,7.702568448,2.559748758,8.82,2.2592E+12,11973.67,188680540
3216,2015_MOZ,2015,7.393093699,3.550759674,7.69,2.42622E+12,12511.21,193923863
3217,2016_MOZ,2016,4.696990242,17.41804182,7.81,2.54018E+12,12835.26,197906610
3218,2017_MOZ,2017,2.638207373,15.11320739,12.01,2.6072E+12,13047.71,199820231
3219,2018_MOZ,2018,3.484932024,3.9113344,9.66,2.69806E+12,13183.78,204649728
3220,2019_MOZ,2019,2.317813948,2.802703079,10.98,2.76059E+12,13297.6,207600831
3221,2020_MOZ,2020,-1.2195225,3.483935675,11.57,2.72693E+12,13070,208640086
3222,2021_MOZ,2021,2.377435728,6.40847653,9.81,2.79176E+12,13245.55,210769424
3223,2022_MOZ,2022,4.364450744,10.27940181,8.94,2.9136E+12,13484.54,216069779
3224,2023_MOZ,2023,5.481490365,7.126974821,9.28,3.07331E+12,14085.82,218184677
3225,2024_MOZ,2024,2.148549646,4.078568348,9.89,3.13934E+12,14015.09,223997363
3226,2000_MMR,2000,13.74593056,-0.109165515,4.55,1.59491E+12,45194.71,35289703
3227,2001_MMR,2001,11.34399707,21.10130538,6.53,1.77583E+12,49157,36125761
3228,2002_MMR,2002,12.02551343,57.07451126,7.83,1.98939E+12,53703.25,37044072
3229,2003_MMR,2003,13.84399689,36.58971753,5.49,2.2648E+12,59657.44,37963379
3230,2004_MMR,2004,13.56466162,4.534213741,3.38,2.57201E+12,66595.43,38621419
3231,2005_MMR,2005,13.56895002,9.368618142,4.75,2.921E+12,73456.82,39764924
3232,2006_MMR,2006,13.07610138,19.99648734,6.13,3.30296E+12,82337.07,40115082
3233,2007_MMR,2007,11.99143524,35.02459707,6.35,3.69903E+12,91107.41,40600763
3234,2008_MMR,2008,10.25530539,26.79953719,6.66,4.07838E+12,98513.08,41399348
3235,2009_MMR,2009,10.5500091,1.472343114,5.78,4.50865E+12,106156.46,42471714
3236,2010_MMR,2010,9.634439452,7.718381959,7.33,4.94303E+12,114526.89,43160427
3237,2011_MMR,2011,5.591482378,5.021460146,10.34,5.21942E+12,118374.85,44092287
3238,2012_MMR,2012,7.332670447,1.467583227,8.92,5.60214E+12,125193.24,44747948
3239,2013_MMR,2013,8.426001025,5.643038834,9.52,6.07418E+12,134562.55,45140176
3240,2014_MMR,2014,8.169907456,4.953299185,8.83,6.57043E+12,143464.97,45798160
3241,2015_MMR,2015,6.99284029,9.454171895,7.32,7.02989E+12,152656.34,46050441
3242,2016_MMR,2016,5.862472915,6.928825258,10.58,7.44202E+12,158876.74,46841452
3243,2017_MMR,2017,6.136108244,4.572536553,10.65,7.89867E+12,165614.49,47693094
3244,2018_MMR,2018,6.268862215,6.872328657,8.83,8.39382E+12,173038.55,48508404
3245,2019_MMR,2019,6.579110068,8.825066968,9.92,8.94606E+12,182960.42,48896164
3246,2020_MMR,2020,-9.04834718,,18.12,8.13659E+12,164566.64,49442536
3247,2021_MMR,2021,-12.01637248,,19.78,7.15887E+12,140879.39,50815586
3248,2022_MMR,2022,4.037493436,,10.69,7.44791E+12,143975.01,51730559
3249,2023_MMR,2023,0.958446625,,10.04,7.51929E+12,141884.04,52996038
3250,2024_MMR,2024,-0.972046414,,10.62,7.4462E+12,137746.63,54057227
3251,2000_NAM,2000,3.492183364,,8.87,2.43145E+11,1615.37,150519767
3252,2001_NAM,2001,1.177948695,,10.87,2.46009E+11,1618.9,151960703
3253,2002_NAM,2002,4.788661219,,10.1,2.57789E+11,1670.02,154363343
3254,2003_NAM,2003,4.239794296,7.136153115,9.89,2.68719E+11,1728.96,155422385
3255,2004_NAM,2004,12.2695481,4.136632131,6.16,3.0169E+11,1922.7,156909098
3256,2005_NAM,2005,2.529262658,2.28194607,10.96,3.0932E+11,1930.91,160194008
3257,2006_NAM,2006,7.073175318,4.961166893,7.81,3.31199E+11,2020.1,163951741
3258,2007_NAM,2007,5.374044152,6.547881411,9.04,3.48998E+11,2078.51,167907514
3259,2008_NAM,2008,2.649812038,9.094643072,11.27,3.58245E+11,2097.71,170779507
3260,2009_NAM,2009,0.295970914,9.451726515,12.47,3.59306E+11,2092.49,171711785
3261,2010_NAM,2010,6.03924948,4.874919876,8.22,3.81005E+11,2174.37,175225803
3262,2011_NAM,2011,5.091338139,5.005595181,7.82,4.00403E+11,2268.86,176477767
3263,2012_NAM,2012,5.06168207,6.721997773,10.23,4.2067E+11,2318.59,181433367
3264,2013_NAM,2013,5.614719623,5.600925023,8.62,4.4429E+11,2428.91,182917050
3265,2014_NAM,2014,6.09251916,5.350169669,10.3,4.71358E+11,2526.83,186541017
3266,2015_NAM,2015,4.264174538,3.394015384,8.81,4.91458E+11,2618.63,187677336
3267,2016_NAM,2016,0.03379445,6.728582346,10.02,4.91624E+11,2550.04,192790365
3268,2017_NAM,2017,-1.027248089,6.145799811,14.35,4.86574E+11,2498.77,194725012
3269,2018_NAM,2018,1.059939499,4.291591053,10.52,4.91731E+11,2474.93,198684754
3270,2019_NAM,2019,-0.839152163,3.722394144,10.53,4.87605E+11,2437.89,200010931
3271,2020_NAM,2020,-8.101402014,2.209382369,17.58,4.48102E+11,2215.75,202234778
3272,2021_NAM,2021,3.603829192,3.616905301,11.08,4.64251E+11,2260.79,205348757
3273,2022_NAM,2022,5.39872478,6.081281141,8.93,4.89314E+11,2318.04,211089718
3274,2023_NAM,2023,4.442806003,5.879934633,9.85,5.11054E+11,2397.57,213154584
3275,2024_NAM,2024,3.711545024,4.239039229,11.36,5.30022E+11,2419.53,219059412
3276,2000_NRU,2000,-6.856193465,,16.2,1.77818E+12,15832.18,112314490
3277,2001_NRU,2001,-6.76108887,,17.01,1.65796E+12,14482.29,114481872
3278,2002_NRU,2002,-9.971383553,,17.12,1.49264E+12,12933.93,115404829
3279,2003_NRU,2003,0.284656862,,11.5,1.49689E+12,12629.91,118519209
3280,2004_NRU,2004,-4.314826505,,12.44,1.4323E+12,11882.36,120539947
3281,2005_NRU,2005,0,,11.3,1.4323E+12,11742,121980832
3282,2006_NRU,2006,8.450704225,,6.91,1.55334E+12,12379.87,125472907
3283,2007_NRU,2007,-22.07792208,,23.72,1.21039E+12,9489.86,127545935
3284,2008_NRU,2008,20,,2,1.45247E+12,11285.65,128700810
3285,2009_NRU,2009,-5.555555556,,16.25,1.37178E+12,10414.31,131720579
3286,2010_NRU,2010,0,,12.68,1.37178E+12,10203.54,134441462
3287,2011_NRU,2011,14.70588235,0.3003003,6.43,1.57351E+12,11609.36,135538113
3288,2012_NRU,2012,24.35897436,-0.124750499,2,1.9568E+12,14318.24,136665025
3289,2013_NRU,2013,4.12371134,,11.67,2.0375E+12,14737.42,138253128
3290,2014_NRU,2014,15.84158416,,5.09,2.36027E+12,16688.25,141432810
3291,2015_NRU,2015,3.418803419,,10.06,2.44096E+12,17079.85,142914528
3292,2016_NRU,2016,4.132231405,,11.01,2.54183E+12,17429.29,145836463
3293,2017_NRU,2017,-6.349206349,,17.02,2.38044E+12,16199.56,146944672
3294,2018_NRU,2018,-0.847457627,,11.51,2.36027E+12,15636.11,150949725
3295,2019_NRU,2019,8.547008547,,7.8,2.562E+12,16549.38,154809359
3296,2020_NRU,2020,1.57480315,,10.47,2.60235E+12,16536.4,157370705
3297,2021_NRU,2021,7.751937984,,9.04,2.80408E+12,17477.07,160443245
3298,2022_NRU,2022,2.877697842,,11.08,2.88477E+12,17709.52,162893746
3299,2023_NRU,2023,0.699300699,,12.49,2.90494E+12,17441.24,166556057
3300,2024_NRU,2024,1.388888889,,12.74,2.94529E+12,17572.78,167605219
3301,2000_NPL,2000,6.199999982,2.478820207,7.95,2.43734E+11,1523.47,159986325
3302,2001_NPL,2001,4.799892143,2.688303735,9.53,2.55433E+11,1579.15,161753232
3303,2002_NPL,2002,0.120143177,3.029399487,11.45,2.5574E+11,1539.23,166148195
3304,2003_NPL,2003,3.945037761,5.707009319,8.41,2.65829E+11,1562.84,170093075
3305,2004_NPL,2004,4.682603252,2.841811312,11.63,2.78276E+11,1608.83,172967890
3306,2005_NPL,2005,3.479181048,6.836332659,9.1,2.87958E+11,1625.37,177164254
3307,2006_NPL,2006,3.364614781,6.920335807,9.25,2.97647E+11,1651.11,180271013
3308,2007_NPL,2007,3.41156028,2.269219244,11.41,3.07801E+11,1681.81,183018167
3309,2008_NPL,2008,6.104639144,9.907830053,7.86,3.26591E+11,1742.17,187461962
3310,2009_NPL,2009,4.533078725,11.09482374,10.1,3.41396E+11,1771.45,192721316
3311,2010_NPL,2010,4.816414647,9.326504107,9.6,3.57839E+11,1830.23,195515411
3312,2011_NPL,2011,3.421808701,9.227075461,10.53,3.70084E+11,1855.52,199450507
3313,2012_NPL,2012,4.670141924,9.459809804,9.68,3.87367E+11,1909.41,202873102
3314,2013_NPL,2013,3.525153171,9.040163119,11.49,4.01022E+11,1958.29,204782199
3315,2014_NPL,2014,6.011482843,8.364154697,7.52,4.2513E+11,2038.21,208579682
3316,2015_NPL,2015,3.976053272,7.868908956,11.74,4.42033E+11,2069.27,213617700
3317,2016_NPL,2016,0.433113719,8.79034332,11.26,4.43948E+11,2020.29,219744827
3318,2017_NPL,2017,8.977279356,2.777039983,7.58,4.83802E+11,2183.34,221588029
3319,2018_NPL,2018,7.622376104,4.406594102,9.92,5.20679E+11,2331.54,223319791
3320,2019_NPL,2019,6.657055431,5.566160352,7.68,5.55341E+11,2463.13,225461314
3321,2020_NPL,2020,-2.369620629,5.056358262,12.72,5.42182E+11,2368.84,228880640
3322,2021_NPL,2021,4.838149614,4.126767444,9.41,5.68413E+11,2423.19,234572117
3323,2022_NPL,2022,5.631314557,7.670205794,8.25,6.00422E+11,2536.14,236746415
3324,2023_NPL,2023,1.982548436,7.115872615,9.6,6.12326E+11,2541.37,240943416
3325,2024_NPL,2024,3.665374307,4.685096543,10.43,6.3477E+11,2582.12,245832493
3326,2000_NLD,2000,4.219753776,2.360522338,11.64,25162617356,519.85,48403533
3327,2001_NLD,2001,2.323575708,4.155841272,12.62,25747289820,517.54,49749459
3328,2002_NLD,2002,0.245785659,3.287531047,10.4,25810572966,513.11,50302568
3329,2003_NLD,2003,0.097832364,2.09199839,13.53,25835824060,507.24,50934213
3330,2004_NLD,2004,2.016309962,1.263647392,12.43,26356754354,502.74,52426654
3331,2005_NLD,2005,2.033963362,1.688130179,12.77,26892841081,509.02,52832983
3332,2006_NLD,2006,3.537375097,1.101501065,8.27,27844141745,518.93,53656330
3333,2007_NLD,2007,3.885306448,1.613858598,8.24,28925971979,530.58,54518042
3334,2008_NLD,2008,2.116815936,2.486501983,10.3,29538281564,531.92,55531911
3335,2009_NLD,2009,-3.665290491,1.18977687,14.29,28455617738,503.94,56466840
3336,2010_NLD,2010,1.319320323,1.275305696,11.99,28831038486,497.3,57975635
3337,2011_NLD,2011,1.773345163,2.341070178,12.39,29342312313,498.22,58894620
3338,2012_NLD,2012,-0.977876878,2.455547653,10.97,29055380625,480.08,60522441
3339,2013_NLD,2013,-0.03023256,2.506898527,11.15,29046596440,471.31,61629900
3340,2014_NLD,2014,1.612610013,0.97603508,11.87,29515004762,475.97,62010559
3341,2015_NLD,2015,2.120605239,0.600248147,9.59,30140901500,473.48,63658134
3342,2016_NLD,2016,2.42428573,0.316666667,12.2,30871603074,472.99,65269343
3343,2017_NLD,2017,2.781546193,1.381458714,9.67,31730310974,472.97,67087650
3344,2018_NLD,2018,2.258740374,1.703497947,10.15,32447016318,470.66,68939191
3345,2019_NLD,2019,2.300091579,2.633699102,9.05,33193327408,472.6,70235830
3346,2020_NLD,2020,-3.867953338,1.272460378,14.82,31909424993,451.57,70664060
3347,2021_NLD,2021,6.276830671,2.675720088,7.89,33912325568,472.3,71802599
3348,2022_NLD,2022,5.007234552,10.00120788,10.18,35610395251,491.15,72503417
3349,2023_NLD,2023,-0.598096167,3.838393543,13.52,35397410842,485.78,72866662
3350,2024_NLD,2024,1.081005848,3.347543042,10.23,35780058923,487.63,73375361
3351,2000_NCL,2000,2.100108827,,10.89,8.63905E+11,5752.31,150183949
3352,2011_NCL,2011,,2.428996938,11.75,8.80856E+11,5784.91,152267733
3353,2012_NCL,2012,,1.749672346,8.01,8.90284E+11,5726.35,155471369
3354,2013_NCL,2013,,1.27761319,5.66,9.07238E+11,5682.68,159649696
3355,2014_NCL,2014,,0.178851061,8.99,9.32804E+11,5706.1,163474842
3356,2015_NCL,2015,,0.570508141,9.36,9.46064E+11,5750.76,164511176
3357,2016_NCL,2016,,0.578317436,8.81,9.69831E+11,5835.73,166188466
3358,2018_NCL,2018,0.4,,13.59,9.7371E+11,5789.1,168197299
3359,2019_NCL,2019,-1.4,,13.59,9.60079E+11,5563.07,172580790
3360,2020_NCL,2020,-2.4,,11.62,9.37037E+11,5392.08,173780200
3361,2021_NCL,2021,-2.1,,11.69,9.17359E+11,5188.98,176789992
3362,2022_NCL,2022,3.5,,8.88,9.49466E+11,5216.92,181997631
3363,2023_NCL,2023,2.8,,10.06,9.76051E+11,5272.38,185125568
3364,2024_NCL,2024,-13.5,,17.27,8.44285E+11,4466.87,189010366
3365,2000_NZL,2000,2.870051088,2.615234462,9.66,1.61424E+12,17453.47,92488184
3366,2001_NZL,2001,3.410993122,2.625816304,8.46,1.6693E+12,17570.99,95003289
3367,2002_NZL,2002,4.713477671,2.677092577,10.98,1.74798E+12,17900.78,97648483
3368,2003_NZL,2003,4.728042049,1.753574448,10.79,1.83063E+12,18516.8,98863159
3369,2004_NZL,2004,4.08796484,2.290249028,11.82,1.90546E+12,19162.99,99434621
3370,2005_NZL,2005,3.352927604,3.037023326,9.54,1.96935E+12,19452.16,101240838
3371,2006_NZL,2006,2.779780591,3.365401962,8.88,2.0241E+12,19715.6,102664748
3372,2007_NZL,2007,3.05641639,2.376143103,8.63,2.08596E+12,19731.5,105717355
3373,2008_NZL,2008,-1.017038469,3.958949373,12.28,2.06475E+12,19122.13,107976818
3374,2009_NZL,2009,-0.037466112,2.115651106,11,2.06397E+12,18581.26,111078226
3375,2010_NZL,2010,1.458636349,2.30202386,11.2,2.09408E+12,18513.46,113111199
3376,2011_NZL,2011,2.093496217,4.027906674,9.23,2.13792E+12,18483.82,115664306
3377,2012_NZL,2012,2.366306647,1.059913184,9.68,2.18851E+12,18736.75,116802990
3378,2013_NZL,2013,2.58954199,1.134422664,9.46,2.24518E+12,18781.45,119542460
3379,2014_NZL,2014,3.826384918,1.227507506,8.95,2.33109E+12,19130.17,121854088
3380,2015_NZL,2015,3.690369084,0.292704628,11.92,2.41712E+12,19323.3,125088172
3381,2016_NZL,2016,3.779110684,0.646240284,9.52,2.50846E+12,19699.69,127335046
3382,2017_NZL,2017,3.378732195,1.850787675,8.51,2.59322E+12,20146.67,128716815
3383,2018_NZL,2018,3.470582039,1.598297038,10.88,2.68322E+12,20604.55,130224411
3384,2019_NZL,2019,2.31747144,1.619631902,12.62,2.7454E+12,20702.36,132612782
3385,2020_NZL,2020,-0.307246896,1.7145617,12.93,2.73696E+12,20335.61,134589632
3386,2021_NZL,2021,4.535405657,3.941120608,9.78,2.8611E+12,20897.78,136909024
3387,2022_NZL,2022,3.496386865,7.17222476,10.07,2.96113E+12,21378.44,138510087
3388,2023_NZL,2023,1.394251816,5.73316283,12.13,3.00242E+12,21319,140832849
3389,2024_NZL,2024,1.288620047,2.922797823,10.67,3.04111E+12,20995.03,144848839
3390,2000_NIC,2000,4.101590251,7.069913523,9.93,1.66583E+12,61182.88,27227113
3391,2001_NIC,2001,2.960843491,5.986041863,9.19,1.71516E+12,61843.41,27733851
3392,2002_NIC,2002,0.753938876,3.750174658,13.56,1.72809E+12,60848.6,28399786
3393,2003_NIC,2003,2.520732896,5.302387732,9.53,1.77165E+12,60645.28,29213280
3394,2004_NIC,2004,5.31217057,8.470210636,10.16,1.86576E+12,62194.81,29998652
3395,2005_NIC,2005,4.282398338,9.599099861,10.02,1.94566E+12,63815.11,30489015
3396,2006_NIC,2006,4.152945598,9.140199668,9.84,2.02646E+12,64765.86,31289047
3397,2007_NIC,2007,5.076352018,11.12693474,9.43,2.12933E+12,67092.16,31737424
3398,2008_NIC,2008,3.435716936,19.82620313,9.04,2.20249E+12,68071.35,32355614
3399,2009_NIC,2009,-3.292665159,3.687001605,14.34,2.12997E+12,64066.7,33246127
3400,2010_NIC,2010,4.410099117,5.455134259,8.19,2.2239E+12,65527.06,33938701
3401,2011_NIC,2011,6.316685535,8.082387981,7.33,2.36438E+12,68293.21,34621017
3402,2012_NIC,2012,6.496136471,7.193550533,8.86,2.51797E+12,72226.4,34862237
3403,2013_NIC,2013,4.927094134,7.135467853,9.89,2.64204E+12,74659.96,35387598
3404,2014_NIC,2014,4.785460136,6.035968618,9.33,2.76847E+12,77671.18,35643470
3405,2015_NIC,2015,4.792267683,3.997379967,11.55,2.90114E+12,80637.84,35977438
3406,2016_NIC,2016,4.563147395,3.523173176,10.47,3.03353E+12,82742.97,36662044
3407,2017_NIC,2017,4.631207576,3.850671663,8.06,3.17402E+12,85452.51,37143616
3408,2018_NIC,2018,-3.36335666,4.94723728,12.83,3.06726E+12,80220.22,38235519
3409,2019_NIC,2019,-2.896869867,5.376289908,14.05,2.97841E+12,76700.19,38831809
3410,2020_NIC,2020,-2.236541763,3.681813416,14.36,2.91179E+12,74565.89,39049944
3411,2021_NIC,2021,10.45438948,4.928413969,5.89,3.2162E+12,80872.08,39769028
3412,2022_NIC,2022,3.550299456,10.46742445,8.87,3.33039E+12,83199.14,40029125
3413,2023_NIC,2023,4.427743848,8.387658549,10.53,3.47785E+12,84567.87,41124956
3414,2024_NIC,2024,3.587830229,4.624738411,8.47,3.60263E+12,86627.67,41587511
3415,2000_NER,2000,-1.208477741,2.900149736,12.89,2.03089E+11,1137.43,178549847
3416,2001_NER,2001,7.268134902,4.005514284,7.82,2.17849E+11,1201.94,181248268
3417,2002_NER,2002,4.918470576,2.628865979,10.22,2.28564E+11,1248.05,183136940
3418,2003_NER,2003,2.170610384,-1.614407692,9.62,2.33525E+11,1238.88,188496754
3419,2004_NER,2004,0.363801579,0.262543757,11.51,2.34375E+11,1219.1,192253101
3420,2005_NER,2005,7.331868843,7.797497818,7.35,2.51559E+11,1287.66,195361299
3421,2006_NER,2006,5.931049974,0.04048583,8.98,2.66479E+11,1329.95,200368091
3422,2007_NER,2007,3.142724084,0.053959261,9.65,2.74854E+11,1346.72,204091961
3423,2008_NER,2008,7.731414228,11.30510988,6.48,2.96104E+11,1437.12,206040062
3424,2009_NER,2009,1.962600907,0.582906591,9.8,3.01915E+11,1432.58,210748692
3425,2010_NER,2010,8.578166743,0.804073081,7.27,3.27814E+11,1521.62,215438247
3426,2011_NER,2011,2.357756936,2.94238514,10.7,3.35543E+11,1533.88,218754783
3427,2012_NER,2012,10.54894458,0.45508982,5.13,3.70939E+11,1671.96,221859507
3428,2013_NER,2013,5.315130634,2.29723115,10,3.90655E+11,1738.67,224686173
3429,2014_NER,2014,6.642136655,-0.93028726,7.82,4.16603E+11,1814.87,229549418
3430,2015_NER,2015,4.392648832,-0.57609037,8.58,4.34903E+11,1863.84,233337572
3431,2016_NER,2016,5.740893151,1.653889224,7.22,4.5987E+11,1950.82,235731453
3432,2017_NER,2017,5.005360786,2.796373189,8.34,4.82889E+11,1993.8,242194894
3433,2018_NER,2018,7.211418028,2.96760366,7.51,5.17712E+11,2114.98,244783558
3434,2019_NER,2019,5.939852571,-2.489792651,9.59,5.48463E+11,2222.41,246787160
3435,2020_NER,2020,3.550641094,2.89819376,8.76,5.67937E+11,2285.6,248484704
3436,2021_NER,2021,1.383596362,3.837868028,10.67,5.75795E+11,2269.3,253732432
3437,2022_NER,2022,11.9,4.226217919,6.28,6.44315E+11,2482.99,259491827
3438,2023_NER,2023,1.667634065,3.700973164,11.77,6.55059E+11,2495.94,262450172
3439,2024_NER,2024,10.3,9.071519977,7,7.2253E+11,2731.42,264525324
3440,2000_NGA,2000,5.015934759,6.933292156,8.56,1.4041E+12,14011.86,100207899
3441,2001_NGA,2001,5.917684649,18.87364621,10.53,1.48719E+12,14548.61,102222090
3442,2002_NGA,2002,15.32915574,12.8765792,4.77,1.71516E+12,16290.52,105285954
3443,2003_NGA,2003,7.347194968,14.03178361,7.23,1.84118E+12,17226.98,106877630
3444,2004_NGA,2004,9.250558229,14.99803382,7.29,2.0115E+12,18607.93,108098963
3445,2005_NGA,2005,6.438516525,17.86349337,10.44,2.14101E+12,19529.05,109632017
3446,2006_NGA,2006,6.059428032,8.22522152,8.46,2.27074E+12,20422.25,111189601
3447,2007_NGA,2007,6.591130361,5.388007969,10.05,2.42041E+12,21455.31,112811675
3448,2008_NGA,2008,6.764472778,11.58107517,9.07,2.58414E+12,22429.58,115211147
3449,2009_NGA,2009,8.036925101,12.53782773,9.25,2.79182E+12,23912.9,116749627
3450,2010_NGA,2010,8.005655916,13.74005214,9.48,3.01533E+12,25674.29,117445350
3451,2011_NGA,2011,5.307924203,10.82613719,8.94,3.17538E+12,26563.73,119538079
3452,2012_NGA,2012,4.230061175,12.2242413,10.55,3.3097E+12,27213.09,121621530
3453,2013_NGA,2013,6.671335393,8.495518383,10.15,3.5305E+12,28874.98,122268451
3454,2014_NGA,2014,6.309718655,8.04741088,8.22,3.75326E+12,30208.48,124245347
3455,2015_NGA,2015,2.652693295,9.00943498,10.43,3.85283E+12,30749.79,125295983
3456,2016_NGA,2016,-1.616868949,15.69681264,12.42,3.79053E+12,29734.98,127477144
3457,2017_NGA,2017,0.805886619,16.50226621,11.28,3.82108E+12,29330.33,130277371
3458,2018_NGA,2018,1.922757342,12.09510652,11.44,3.89455E+12,29050.78,134060032
3459,2019_NGA,2019,2.208429277,11.39642234,9.33,3.98056E+12,28962.86,137436595
3460,2020_NGA,2020,-6.368898405,13.24602343,14.53,3.72704E+12,26719.26,139488837
3461,2021_NGA,2021,1.109252539,16.95284572,12.89,3.76838E+12,26505.75,142172192
